0,hour,main.humidity,main.temp,rain.1h,snow.1h,wind.speed
2021-03-16,01:00:00,92,7.40000000000003,1,0,3.7
2021-03-16,04:00:00,95,7,1,0,1.9
2021-03-16,07:00:00,95,5,0,0,2.9
2021-03-16,10:00:00,68,10.8,0,0,2.4
2021-03-16,13:00:00,72,10.9,0,0,5.4
2021-03-16,16:00:00,55,13.9,0,0,4.4
2021-03-16,19:00:00,72,9.80000000000001,0,0,2
2021-03-16,22:00:00,87,6.90000000000003,0,0,1.6
2021-03-17,01:00:00,93,8.70000000000005,-0.1,0,3
2021-03-17,04:00:00,95,8.40000000000003,-0.1,0,3.6
2021-03-17,07:00:00,95,8.5,0.2,0,4.7
2021-03-17,10:00:00,94,9.60000000000002,0.8,0,3.6
2021-03-17,13:00:00,58,13.1,0.6,0,5.7
2021-03-17,16:00:00,45,14.1,0,0,6.8
2021-03-17,19:00:00,55,10.6,0,0,3.5
2021-03-17,22:00:00,73,8.20000000000005,0,0,1.2
2021-03-18,01:00:00,83,5.80000000000001,0,0,1.5
2021-03-18,04:00:00,85,5.60000000000002,-0.1,0,1.6
2021-03-18,07:00:00,93,1.90000000000003,-0.1,0,2.8
2021-03-18,10:00:00,77,6.20000000000005,0,0,0.9
2021-03-18,13:00:00,61,8.60000000000002,0,0,4.2
2021-03-18,16:00:00,54,8.80000000000001,0,0,5.9
2021-03-18,19:00:00,59,6.80000000000001,0,0,3.6
2021-03-18,22:00:00,71,5.90000000000003,0,0,2.7
2021-03-19,01:00:00,74,4.90000000000003,-0.1,0,1.2
2021-03-19,04:00:00,79,4.40000000000003,-0.1,0,2.2
2021-03-19,07:00:00,92,2.90000000000003,0.4,0,3.5
2021-03-19,10:00:00,95,2.5,1.4,0,2.1
2021-03-19,13:00:00,93,4,1.4,0,3.3
2021-03-19,16:00:00,78,5.90000000000003,0.4,0,1.6
2021-03-19,19:00:00,93,3.30000000000001,1.4,0,3.2
2021-03-19,22:00:00,95,1.90000000000003,5.6,0,2.2
2021-03-20,01:00:00,97,1.5,4.2,0,1.4
2021-03-20,04:00:00,97,0.600000000000023,0,0,1.7
2021-03-20,07:00:00,98,-0.599999999999966,0,0,1.8
2021-03-20,10:00:00,91,2.5,0,0,1.8
2021-03-20,13:00:00,68,5.90000000000003,0,0,2.8
2021-03-20,16:00:00,54,6.5,0,0,2.1
2021-03-20,19:00:00,54,5.90000000000003,0,0,2.1
2021-03-20,22:00:00,71,2.90000000000003,0,0,4.7
2021-03-21,01:00:00,76,1.20000000000005,0,0,2.4
2021-03-21,04:00:00,87,-1.19999999999999,0,0,2.4
2021-03-21,07:00:00,84,-0.899999999999977,0,0,3.5
2021-03-21,10:00:00,64,6,0,0,4.1
2021-03-21,13:00:00,51,8.70000000000005,0,0,5.9
2021-03-21,16:00:00,49,9.20000000000005,0,0,5.3
2021-03-21,19:00:00,58,8.10000000000002,0,0,6.2
2021-03-21,22:00:00,74,6.70000000000005,0,0,4.8
2021-03-22,01:00:00,84,5.70000000000005,0,0,1.9
2021-03-22,04:00:00,86,5.40000000000003,0,0,0
2021-03-22,07:00:00,96,3.5,0,0,1.4
2021-03-22,10:00:00,77,8.30000000000001,0,0,0.7
2021-03-22,13:00:00,51,12.1,0,0,1.2
2021-03-22,16:00:00,47,12.6,0,0,3.1
2021-03-22,19:00:00,60,9.60000000000002,0,0,2.2
2021-03-22,22:00:00,83,4,0,0,2.2
2021-03-23,01:00:00,91,4,0,0,2.2
2021-03-23,04:00:00,87,1.70000000000005,0,0,3
2021-03-23,07:00:00,92,0.5,0,0,2.1
2021-03-23,10:00:00,71,9.20000000000005,0,0,1.5
2021-03-23,13:00:00,51,13.4,0,0,2
2021-03-23,16:00:00,39,15.2,0,0,2.9
2021-03-23,19:00:00,44,11.7,0,0,2.9
2021-03-23,22:00:00,78,4.60000000000002,0,0,1.8
2021-03-24,01:00:00,78,4.20000000000005,0,0,2
2021-03-24,04:00:00,82,3.5,0,0,2.5
2021-03-24,07:00:00,78,3.30000000000001,0,0,3.4
2021-03-24,10:00:00,50,13.4,0,0,1.2
2021-03-24,13:00:00,43,16.4,0,0,1.9
2021-03-24,16:00:00,36,17.9,0,0,3.2
2021-03-24,19:00:00,55,14.3,0,0,2.1
2021-03-24,22:00:00,82,9,0,0,3.5
2021-03-25,01:00:00,85,9.20000000000005,0,0,2.3
2021-03-25,04:00:00,84,8.80000000000001,0,0,2.2
2021-03-25,07:00:00,84,8.70000000000005,0,0,1
2021-03-25,10:00:00,72,10.7,0,0,1.1
2021-03-25,13:00:00,57,13.9,0,0,1.7
2021-03-25,16:00:00,56,14.9,0,0,2.5
2021-03-25,19:00:00,57,13.5,0,0,1.7
