2020-03-08T12:00:00.000+0000;1,58367E+12;48.624;42:15:83
2020-03-07T12:00:00.000+0000;1,58358E+12;47.776;42:15:83
2020-03-06T12:00:00.000+0000;1,5835E+12;47.195;42:15:83
2020-03-05T12:00:00.000+0000;1,58341E+12;46.788;42:15:83
2020-03-04T12:00:00.000+0000;1,58332E+12;46.022;42:15:83
2020-03-03T12:00:00.000+0000;1,58324E+12;44.911;42:15:83
2020-03-02T12:00:00.000+0000;1,58315E+12;43.965;42:15:83
2020-03-01T12:00:00.000+0000;1,58306E+12;43.106;42:15:83
2020-02-29T12:00:00.000+0000;1,58298E+12;41.752;42:15:83
2020-02-28T12:00:00.000+0000;1,58289E+12;40.556;42:15:83
2020-02-27T12:00:00.000+0000;1,5828E+12;39.45;42:15:83
2020-02-26T12:00:00.000+0000;1,58272E+12;38.452;42:15:83
2020-02-25T12:00:00.000+0000;1,58263E+12;37.995;42:15:83
2020-02-24T12:00:00.000+0000;1,58255E+12;37.91;42:15:83
2020-02-23T12:00:00.000+0000;1,58246E+12;38.633;42:15:83
2020-02-22T12:00:00.000+0000;1,58237E+12;40.032;42:15:83
2020-02-21T12:00:00.000+0000;1,58229E+12;41.126;42:15:83
2020-02-20T12:00:00.000+0000;1,5822E+12;41.695;42:15:83
2020-02-19T12:00:00.000+0000;1,58211E+12;42.444;42:15:83
2020-02-18T12:00:00.000+0000;1,58203E+12;42.837;42:15:83
2020-02-17T12:00:00.000+0000;1,58194E+12;43.175;42:15:83
2020-02-16T12:00:00.000+0000;1,58185E+12;42.524;42:15:83
2020-02-15T12:00:00.000+0000;1,58177E+12;41.389;42:15:83
2020-02-14T12:00:00.000+0000;1,58168E+12;40.082;42:15:83
2020-02-13T12:00:00.000+0000;1,5816E+12;38.39;42:15:83
2020-02-12T12:00:00.000+0000;1,58151E+12;36.327;42:15:83
2020-02-11T12:00:00.000+0000;1,58142E+12;34.292;42:15:83
2020-02-10T12:00:00.000+0000;1,58134E+12;32.68;42:15:83
2020-02-09T12:00:00.000+0000;1,58125E+12;32.036;42:15:83
2020-02-08T12:00:00.000+0000;1,58116E+12;31.609;42:15:83
2020-02-07T12:00:00.000+0000;1,58108E+12;30.441;42:15:83
2020-02-06T12:00:00.000+0000;1,58099E+12;29.201;42:15:83
2020-02-05T12:00:00.000+0000;1,5809E+12;28.117;42:15:83
2020-02-04T12:00:00.000+0000;1,58082E+12;26.97;42:15:83
2020-02-03T12:00:00.000+0000;1,58073E+12;25.596;42:15:83
2020-02-02T12:00:00.000+0000;1,58064E+12;23.836;42:15:83
2020-02-01T12:00:00.000+0000;1,58056E+12;21.805;42:15:83
2020-01-31T12:00:00.000+0000;1,58047E+12;19.587;42:15:83
2020-01-30T12:00:00.000+0000;1,58039E+12;17.186;42:15:83
2020-01-29T12:00:00.000+0000;1,5803E+12;14.536;42:15:83
2020-01-28T12:00:00.000+0000;1,58021E+12;12.056;42:15:83
2020-01-27T12:00:00.000+0000;1,58013E+12;10.497;42:15:83
2020-01-26T12:00:00.000+0000;1,58004E+12;9.173;42:15:83
2020-01-25T12:00:00.000+0000;1,57995E+12;7.985;42:15:83
2020-01-24T12:00:00.000+0000;1,57987E+12;7.287;42:15:83
2020-01-23T12:00:00.000+0000;1,57978E+12;6.841;42:15:83
2020-01-22T12:00:00.000+0000;1,57969E+12;7.179;42:15:83
2020-01-21T12:00:00.000+0000;1,57961E+12;7.305;42:15:83
2020-01-20T12:00:00.000+0000;1,57952E+12;6.847;42:15:83
2020-01-19T12:00:00.000+0000;1,57944E+12;6.38;42:15:83
2020-01-18T12:00:00.000+0000;1,57935E+12;5.599;42:15:83
2020-01-17T12:00:00.000+0000;1,57926E+12;4.862;42:15:83
2020-01-16T12:00:00.000+0000;1,57918E+12;4.269;42:15:83
2020-01-15T12:00:00.000+0000;1,57909E+12;3.59;42:15:83
2020-01-14T12:00:00.000+0000;1,579E+12;2.918;42:15:83
2020-01-13T12:00:00.000+0000;1,57892E+12;2.332;42:15:83
2020-01-12T12:00:00.000+0000;1,57883E+12;1.433;42:15:83
2020-01-11T12:00:00.000+0000;1,57874E+12;0.824;42:15:83
2020-01-10T12:00:00.000+0000;1,57866E+12;0.53;42:15:83
2020-01-09T12:00:00.000+0000;1,57857E+12;0.381;42:15:83
2020-01-08T12:00:00.000+0000;1,57848E+12;0.672;42:15:83
2020-01-07T12:00:00.000+0000;1,5784E+12;0.591;42:15:83
2020-01-06T12:00:00.000+0000;1,57831E+12;0.377;42:15:83
2020-01-05T12:00:00.000+0000;1,57823E+12;0.157;42:15:83
2020-01-04T12:00:00.000+0000;1,57814E+12;0;42:15:83
2020-01-03T12:00:00.000+0000;1,57805E+12;0;42:15:83
2020-01-02T12:00:00.000+0000;1,57797E+12;0;42:15:83
2020-01-01T12:00:00.000+0000;1,57788E+12;0;42:15:83
